# of episode, training score, validation score, sigma
521, 651.5, 625.9, 0.09580
522, 569.0, 597.5, 0.09560
523, 437.0, 380.2, 0.09540
524, 407.1, 364.9, 0.09520
525, 401.7, 640.8, 0.09500
526, 647.8, 676.1, 0.09480
527, 706.5, 719.1, 0.09460
528, 745.2, 773.5, 0.09440
529, 771.4, 761.4, 0.09420
530, 779.5, 775.6, 0.09400
531, 779.2, 783.9, 0.09380
532, 765.3, 774.2, 0.09360
533, 783.8, 788.2, 0.09340
534, 783.9, 790.6, 0.09320
535, 810.6, 779.8, 0.09300
536, 823.1, 850.2, 0.09280
537, 842.0, 851.7, 0.09260
538, 849.3, 858.6, 0.09240
539, 861.3, 879.1, 0.09220
540, 868.1, 884.3, 0.09200
541, 867.5, 863.1, 0.09180
542, 856.1, 870.1, 0.09160
543, 870.7, 862.9, 0.09140
544, 841.2, 704.0, 0.09120
545, 653.7, 692.4, 0.09100
546, 856.5, 903.1, 0.09080
547, 871.2, 850.3, 0.09060
548, 875.2, 892.0, 0.09040
549, 876.5, 875.4, 0.09020
550, 881.0, 997.7, 0.09000
551, 915.2, 886.8, 0.08980
552, 939.6, 994.2, 0.08960
553, 991.6, 954.8, 0.08940
554, 977.0, 957.1, 0.08920
555, 977.3, 987.4, 0.08900
556, 990.0, 936.6, 0.08880
557, 989.8, 997.1, 0.08860
558, 987.0, 962.0, 0.08840
559, 992.2, 901.9, 0.08820
560, 912.1, 897.2, 0.08800
561, 886.7, 986.8, 0.08780
562, 974.9, 976.1, 0.08760
563, 964.0, 967.3, 0.08740
564, 966.6, 958.1, 0.08720
565, 939.9, 932.3, 0.08700
566, 925.3, 893.4, 0.08680
567, 939.2, 914.5, 0.08660
568, 927.5, 953.4, 0.08640
569, 921.9, 931.2, 0.08620
570, 932.6, 930.7, 0.08600
571, 919.8, 945.2, 0.08580
572, 921.3, 927.2, 0.08560
573, 921.3, 900.3, 0.08540
574, 928.5, 916.3, 0.08520
575, 913.5, 916.8, 0.08500
576, 891.6, 884.2, 0.08480
577, 860.8, 859.1, 0.08460
578, 845.4, 816.1, 0.08440
579, 699.8, 852.3, 0.08420
580, 847.4, 820.8, 0.08400
581, 821.9, 826.3, 0.08380
582, 830.4, 835.4, 0.08360
583, 814.6, 810.8, 0.08340
584, 829.5, 810.2, 0.08320
585, 817.1, 791.3, 0.08300
586, 803.5, 830.9, 0.08280
587, 813.2, 805.8, 0.08260
588, 802.5, 828.9, 0.08240
589, 797.6, 779.2, 0.08220
590, 770.1, 793.7, 0.08200
591, 798.7, 790.8, 0.08180
592, 794.7, 798.1, 0.08160
593, 806.8, 786.1, 0.08140
594, 806.7, 786.5, 0.08120
595, 808.7, 789.2, 0.08100
596, 778.9, 778.7, 0.08080
597, 815.1, 765.3, 0.08060
598, 828.0, 829.4, 0.08040
599, 833.9, 834.8, 0.08020
600, 817.3, 810.0, 0.08000
601, 870.6, 900.1, 0.07980
602, 922.2, 905.3, 0.07960
603, 918.3, 917.6, 0.07940
604, 897.3, 813.1, 0.07920
605, 873.1, 828.9, 0.07900
606, 846.2, 883.2, 0.07880
607, 878.3, 839.2, 0.07860
608, 847.3, 774.1, 0.07840
609, 790.4, 797.8, 0.07820
610, 831.7, 827.5, 0.07800
611, 792.4, 765.6, 0.07780
612, 812.0, 749.3, 0.07760
613, 766.4, 698.7, 0.07740
614, 736.9, 767.4, 0.07720
615, 729.4, 692.9, 0.07700
616, 734.1, 763.2, 0.07680
617, 763.4, 777.2, 0.07660
618, 776.0, 764.4, 0.07640
619, 801.4, 798.5, 0.07620
620, 740.5, 707.2, 0.07600
621, 751.3, 715.2, 0.07580
622, 771.1, 820.3, 0.07560
623, 847.8, 852.7, 0.07540
624, 866.6, 870.9, 0.07520
625, 989.7, 992.5, 0.07500
626, 991.1, 993.5, 0.07480
627, 991.7, 995.6, 0.07460
628, 996.1, 998.0, 0.07440
629, 989.5, 991.9, 0.07420
630, 973.0, 987.8, 0.07400
631, 949.0, 906.9, 0.07380
632, 897.0, 852.2, 0.07360
633, 888.6, 873.5, 0.07340
634, 886.3, 956.2, 0.07320
635, 926.0, 938.0, 0.07300
636, 944.8, 970.0, 0.07280
637, 946.8, 968.4, 0.07260
638, 951.3, 958.2, 0.07240
639, 953.2, 894.3, 0.07220
640, 956.5, 948.0, 0.07200
641, 969.5, 981.9, 0.07180
642, 969.4, 980.9, 0.07160
643, 969.1, 966.9, 0.07140
644, 971.2, 972.3, 0.07120
645, 977.6, 985.1, 0.07100
646, 977.0, 982.9, 0.07080
647, 955.2, 974.4, 0.07060
648, 952.8, 815.1, 0.07040
649, 712.6, 978.9, 0.07020
650, 979.9, 984.7, 0.07000
651, 968.2, 920.7, 0.06980
652, 982.3, 993.2, 0.06960
653, 987.9, 996.0, 0.06940
654, 995.6, 988.8, 0.06920
655, 910.0, 639.5, 0.06900
656, 527.5, 484.4, 0.06880
657, 526.5, 264.8, 0.06860
658, 240.0, 340.8, 0.06840
659, 105.1, 296.6, 0.06820
660, 636.6, 292.1, 0.06800
661, 297.2, 386.5, 0.06780
662, 354.2, 308.9, 0.06760
663, 249.3, 350.0, 0.06740
664, 249.2, 876.0, 0.06720
665, 948.6, 936.1, 0.06700
666, 947.5, 939.1, 0.06680
667, 964.0, 987.8, 0.06660
668, 981.1, 977.5, 0.06640
669, 976.5, 968.7, 0.06620
670, 977.4, 979.3, 0.06600
671, 981.8, 988.1, 0.06580
672, 982.6, 987.6, 0.06560
673, 985.0, 985.0, 0.06540
674, 799.1, 629.7, 0.06520
675, 981.7, 980.7, 0.06500
676, 983.4, 989.9, 0.06480
677, 990.4, 992.9, 0.06460
678, 995.1, 998.7, 0.06440
679, 992.3, 994.4, 0.06420
680, 990.8, 990.2, 0.06400
681, 992.3, 997.1, 0.06380
682, 995.8, 997.0, 0.06360
683, 996.2, 997.9, 0.06340
684, 996.9, 998.1, 0.06320
685, 996.9, 998.0, 0.06300
686, 997.6, 998.6, 0.06280
687, 997.4, 996.7, 0.06260
688, 992.0, 982.6, 0.06240
689, 971.6, 960.4, 0.06220
690, 947.8, 356.1, 0.06200
691, 786.5, 453.8, 0.06180
692, 308.2, 216.9, 0.06160
693, 254.7, 206.4, 0.06140
694, 215.7, 295.3, 0.06120
695, 274.7, 709.8, 0.06100
696, 371.9, 688.9, 0.06080
697, 400.6, 434.0, 0.06060
698, 406.1, 463.0, 0.06040
699, 426.9, 426.0, 0.06020
700, 413.4, 432.6, 0.06000
701, 460.8, 418.9, 0.05980
702, 396.1, 936.0, 0.05960
703, 989.4, 997.5, 0.05940
704, 995.5, 995.4, 0.05920
705, 995.0, 998.6, 0.05900
706, 992.8, 982.6, 0.05880
707, 980.8, 985.1, 0.05860
708, 977.2, 994.1, 0.05840
709, 990.0, 979.1, 0.05820
710, 977.1, 975.2, 0.05800
711, 975.8, 969.2, 0.05780
712, 977.3, 878.2, 0.05760
713, 972.8, 975.3, 0.05740
714, 965.7, 705.8, 0.05720
715, 966.7, 974.2, 0.05700
716, 974.3, 976.0, 0.05680
717, 943.2, 812.4, 0.05660
718, 925.1, 658.1, 0.05640
719, 857.4, 847.1, 0.05620
720, 768.5, 889.2, 0.05600
721, 886.8, 908.7, 0.05580
722, 889.8, 909.0, 0.05560
723, 893.8, 907.6, 0.05540
724, 913.4, 919.6, 0.05520
725, 920.2, 894.1, 0.05500
726, 919.2, 953.7, 0.05480
727, 957.4, 960.6, 0.05460
728, 979.5, 995.3, 0.05440
729, 994.5, 998.9, 0.05420
730, 995.0, 998.0, 0.05400
731, 992.6, 994.1, 0.05380
732, 988.2, 986.4, 0.05360
733, 983.2, 985.3, 0.05340
734, 982.1, 976.3, 0.05320
735, 978.2, 966.8, 0.05300
736, 977.7, 936.3, 0.05280
737, 965.4, 930.4, 0.05260
738, 933.3, 883.1, 0.05240
739, 930.4, 769.4, 0.05220
740, 819.7, 949.5, 0.05200
741, 805.6, 894.5, 0.05180
742, 806.8, 915.9, 0.05160
743, 922.8, 890.1, 0.05140
744, 890.5, 938.9, 0.05120
745, 928.4, 908.0, 0.05100
746, 897.6, 913.7, 0.05080
747, 897.3, 741.7, 0.05060
748, 863.2, 949.0, 0.05040
749, 797.3, 798.5, 0.05020
750, 837.4, 830.1, 0.05000
751, 677.1, 641.0, 0.04980
752, 760.2, 895.9, 0.04960
753, 872.1, 919.1, 0.04940
754, 703.8, 912.3, 0.04920
755, 930.6, 939.1, 0.04900
756, 922.3, 948.6, 0.04880
757, 921.1, 563.1, 0.04860
758, 428.0, 941.5, 0.04840
759, 936.9, 779.5, 0.04820
760, 908.3, 925.4, 0.04800
761, 921.5, 931.0, 0.04780
762, 922.8, 899.0, 0.04760
763, 786.4, 425.0, 0.04740
764, 596.7, 552.0, 0.04720
765, 461.3, 737.6, 0.04700
766, 689.1, 782.5, 0.04680
767, 681.9, 622.8, 0.04660
768, 670.5, 622.5, 0.04640
769, 694.4, 694.9, 0.04620
770, 681.9, 704.9, 0.04600
771, 707.7, 940.1, 0.04580
772, 878.7, 882.9, 0.04560
773, 908.1, 875.9, 0.04540
774, 895.4, 934.7, 0.04520
